,titleType,primaryTitle,startYear,genres,averageRating,numVotes
4149,movie,Fist of the North Star,1986.0,Action Animation Drama,7.3,6236
4150,movie,Sword Art Online the Movie: Ordinal Scale,2017.0,Action Adventure Animation,7.4,6234
4153,movie,Sister,2012.0,Crime Drama,7.1,6226
4154,movie,Glass Tiger,2001.0,Comedy,7.7,6224
4155,movie,Rhapsody in August,1991.0,Drama,7.2,6224
4160,movie,My Hero Academia: Two Heroes,2018.0,Action Adventure Animation,7.5,6218
4161,movie,The Disappearance of Haruhi Suzumiya,2010.0,Animation Drama Family,8.1,6213
4162,movie,My Brother Is an Only Child,2007.0,Comedy Crime Drama,7.1,6210
4163,movie,Veronika Voss,1982.0,Drama,7.8,6208
4164,movie,Riphagen,2016.0,Biography Drama War,7.1,6207
4166,movie,Long Day's Journey Into Night,2018.0,Drama Mystery,7.2,6204
4167,movie,Istanbul Tales,2005.0,Drama Thriller,7.4,6200
4169,movie,Dragon Ball Z: Cooler's Revenge,1991.0,Action Animation Sci-Fi,7.2,6200
4170,movie,Bummer,2003.0,Crime Drama,7.1,6198
4173,movie,Sye Raa Narasimha Reddy,2019.0,Action Adventure Drama,7.5,6191
4174,movie,Ulysses' Gaze,1995.0,Drama War,7.7,6190
4175,movie,Blind Man's Bluff,2005.0,Comedy Crime Thriller,7.2,6190
4176,movie,Stanley Ka Dabba,2011.0,Comedy Drama Family,7.8,6183
4177,movie,Caesar Must Die,2012.0,Drama,7.3,6182
4178,movie,TT3D: Closer to the Edge,2011.0,Documentary Sport,8.0,6181
4181,movie,African Cats,2011.0,Adventure Documentary,7.6,6173
4183,movie,Punishment Park,1971.0,Drama Thriller,7.8,6166
4184,movie,Another Round,2020.0,Comedy Drama,8.1,6166
4187,movie,The Hidden Blade,2004.0,Action Drama History,7.7,6162
4188,movie,Proof,1991.0,Drama Romance,7.2,6160
4191,movie,The Man Who Loved Women,1977.0,Comedy Drama Romance,7.4,6151
4192,movie,Mune: Guardian of the Moon,2014.0,Adventure Animation Comedy,7.2,6148
4193,movie,Extreme Job,2019.0,Action Comedy Crime,7.1,6145
4195,movie,Metalhead,2013.0,Drama,7.1,6140
4196,movie,Camille Claudel,1988.0,Biography Drama History,7.3,6139
4198,movie,The Three Brothers,1995.0,Comedy,7.2,6138
4201,movie,The Honest One,1984.0,Comedy Drama,8.1,6130
4205,movie,A Chinese Odyssey Part One: Pandora's Box,1995.0,Action Adventure Comedy,7.7,6113
4206,movie,I Wish,2011.0,Drama,7.4,6111
4208,movie,The Celluloid Closet,1995.0,Documentary History,7.8,6106
4209,movie,Lady Jane,1986.0,Biography Drama History,7.1,6104
4210,movie,Don't Let Them Shoot the Kite,1989.0,Crime Drama,8.4,6100
4211,movie,Homecoming: A Film by Beyoncé,2019.0,Documentary Music,7.5,6099
4213,movie,Outfoxed: Rupert Murdoch's War on Journalism,2004.0,Documentary,7.5,6091
4214,movie,Love on the Run,1979.0,Comedy Drama Romance,7.1,6091
4215,movie,Memoir of a Murderer,2017.0,Action Crime Thriller,7.1,6089
4216,movie,Ariel,1988.0,Comedy Crime Romance,7.5,6089
4217,movie,Yedi Bela Hüsnü,1983.0,Comedy,7.7,6087
4218,movie,Aimee & Jaguar,1999.0,Biography Drama Romance,7.2,6083
4219,movie,Big Wednesday,1978.0,Drama Sport,7.2,6082
4220,movie,I Am Heath Ledger,2017.0,Biography Documentary,7.4,6080
4223,movie,Mard Ko Dard Nahin Hota,2018.0,Action Comedy,7.4,6074
4224,movie,The Brothers Lionheart,1977.0,Drama Family Fantasy,7.2,6072
4225,movie,Michael the Brave,1971.0,Action Biography Drama,8.4,6072
4228,movie,Pariah,2011.0,Drama,7.2,6062
4230,movie,Dragon Ball Z: Super Android 13,1992.0,Action Animation Sci-Fi,7.1,6058
4231,movie,"Ruben Brandt, Collector",2018.0,Action Animation Crime,7.5,6056
4232,movie,Mr. Klein,1976.0,Crime Drama Mystery,7.6,6054
4233,movie,Harrison's Flowers,2000.0,Drama Romance War,7.1,6053
4234,movie,Crossing the Bridge: The Sound of Istanbul,2005.0,Documentary Music,7.9,6053
4237,movie,John Rabe,2009.0,Biography Drama History,7.2,6051
4238,movie,The Fugitives,1986.0,Comedy Crime Drama,7.1,6050
4241,movie,Burnt Money,2000.0,Crime Drama Romance,7.2,6049
4242,movie,The Professional,2003.0,Comedy Drama,8.5,6046
4243,movie,After Lucia,2012.0,Drama,7.1,6046
4244,movie,Mission London,2010.0,Comedy,7.2,6044
4245,movie,"If I Want to Whistle, I Whistle",2010.0,Drama,7.1,6037
4247,movie,Killer of Sheep,1978.0,Drama,7.3,6036
4250,movie,Gett,2014.0,Drama,7.7,6029
4252,movie,The Story of the Weeping Camel,2003.0,Documentary Drama Family,7.4,6028
4255,movie,Kiler,1997.0,Action Comedy Crime,7.6,6020
4256,movie,Silent Light,2007.0,Drama Romance,7.2,6017
4257,movie,Over the Edge,1979.0,Crime Drama,7.4,6015
4258,movie,Enchanted April,1991.0,Drama,7.4,6014
4260,movie,A Woman in Berlin,2008.0,Biography Drama History,7.1,6007
4263,movie,Dasvidaniya,2008.0,Comedy Drama,7.8,6004
4264,movie,The Year My Parents Went on Vacation,2006.0,Drama,7.4,6000
4267,movie,Eyes Wide Open,2009.0,Drama Romance,7.3,5990
4269,movie,Monpura,2009.0,Crime Drama Musical,8.6,5984
4270,movie,My All-American,2015.0,Biography Drama Sport,7.2,5984
4271,movie,Game Over,2019.0,Drama Thriller,7.1,5981
4273,movie,The Witch: Part 1 - The Subversion,2018.0,Action Mystery,7.1,5978
4275,movie,My Father's Glory,1990.0,Adventure Biography Drama,7.6,5977
4278,movie,Dig!,2004.0,Documentary Music,7.8,5972
4279,movie,The Gleaners & I,2000.0,Documentary,7.7,5972
4280,movie,The Tunnel,2001.0,Drama History Thriller,7.7,5969
4282,movie,Greedy Guts,2000.0,Animation Comedy Drama,7.3,5965
4285,movie,Masquerade,2012.0,Drama History,7.8,5956
4286,movie,James White,2015.0,Drama,7.1,5950
4288,movie,Foo Fighters: Back and Forth,2011.0,Documentary Music,8.3,5946
4289,movie,Ajami,2009.0,Crime Drama,7.3,5946
4291,movie,The Front Line,2011.0,Action Drama History,7.4,5941
4292,movie,The Yacoubian Building,2006.0,Drama,7.5,5940
4296,movie,Aligarh,2015.0,Biography Drama,7.8,5931
4299,movie,El Bola,2000.0,Action Adventure Drama,7.2,5923
4300,movie,Magical Girl,2014.0,Drama Thriller,7.3,5922
4302,movie,Grbavica: The Land of My Dreams,2006.0,Drama,7.2,5920
4303,movie,The Pixar Story,2007.0,Documentary,7.8,5919
4305,movie,Monsieur Hire,1989.0,Crime Drama Romance,7.6,5916
4307,movie,The Emperor and the Assassin,1998.0,Drama History Romance,7.2,5914
4308,movie,Molière,2007.0,Biography Comedy,7.2,5913
4312,movie,Beloved,1991.0,Drama Musical Romance,7.2,5905
4314,movie,Montage,2013.0,Drama Thriller,7.5,5904
4315,movie,Bogowie,2014.0,Biography Drama,7.7,5902
4316,movie,Leto,2018.0,Biography Music Romance,7.3,5898
4317,movie,Dog Days,2001.0,Drama,7.1,5892
4320,movie,City on Fire,1987.0,Action Adventure Crime,7.1,5888
4321,movie,Terms and Conditions May Apply,2013.0,Documentary News,7.3,5885
4323,movie,Chimpanzee,2012.0,Documentary Family,7.2,5885
4324,movie,Sour Apples,2016.0,Biography Comedy Drama,7.2,5883
4326,movie,Memories,2013.0,Mystery Thriller,8.0,5879
4328,movie,Spacewalk,2017.0,Drama History,7.3,5870
4329,movie,Best of Enemies: Buckley vs. Vidal,2015.0,Biography Documentary History,7.6,5867
4330,movie,Still Life,2006.0,Drama Family,7.3,5865
4331,movie,The Glass Agency,1998.0,Action Drama Romance,7.9,5864
4333,movie,The Hunting Ground,2015.0,Documentary,7.4,5861
4335,movie,Janatha Garage,2016.0,Action Drama,7.3,5857
4338,movie,Invisible Life,2019.0,Drama,7.8,5853
4339,movie,Mumbai Meri Jaan,2008.0,Drama,7.7,5853
4340,movie,Saint Ralph,2004.0,Comedy Drama Sport,7.3,5850
4341,movie,The Hammer,2007.0,Comedy Romance Sport,7.2,5850
4342,movie,Assassination,2015.0,Action Drama Thriller,7.3,5844
4343,movie,Confidentially Yours,1983.0,Comedy Crime Mystery,7.2,5843
4345,movie,Lilting,2014.0,Drama Romance,7.2,5843
4348,movie,The Terror Live,2013.0,Action Crime Thriller,7.1,5837
4352,movie,13B: Fear Has a New Address,2009.0,Drama Horror Mystery,7.3,5835
4353,movie,Deiji,2006.0,Drama Romance,7.5,5835
4356,movie,Any Day Now,2012.0,Drama,7.5,5830
4357,movie,Cha no aji,2004.0,Comedy Fantasy,7.7,5829
4358,movie,Séraphine,2008.0,Biography Drama,7.4,5825
4359,movie,Bekçiler Krali,1979.0,Comedy,7.7,5825
4363,movie,On Probation,2005.0,Action Comedy Crime,7.6,5822
4364,movie,Audrie & Daisy,2016.0,Documentary,7.2,5818
4365,movie,One Piece: Z,2012.0,Action Adventure Animation,7.9,5812
4366,movie,Live and Become,2005.0,Drama,7.8,5811
4367,movie,Marina Abramovic: The Artist Is Present,2012.0,Biography Documentary History,7.9,5808
4368,movie,Trafic,1971.0,Comedy,7.1,5806
4369,movie,Twelve Chairs,1971.0,Adventure Comedy Crime,8.3,5802
4370,movie,Sekerpare,1983.0,Comedy History Romance,8.0,5802
4372,movie,Hitchcock/Truffaut,2015.0,Documentary,7.4,5801
4373,movie,Vengeance Is Mine,1979.0,Crime Drama,7.8,5799
4374,movie,The Specials,2019.0,Comedy Drama,7.4,5798
4375,movie,Giant Little Ones,2018.0,Drama,7.2,5798
4376,movie,Bizim Aile,1975.0,Comedy Drama Family,8.4,5793
4384,movie,The Dark Horse,2014.0,Biography Drama,7.5,5776
4386,movie,Behzat Ç. Ankara Yaniyor,2013.0,Action Adventure Crime,7.5,5765
4389,movie,I Hired a Contract Killer,1990.0,Comedy Drama Romance,7.2,5754
4392,movie,Korkusuz Korkak,1979.0,Adventure Comedy,8.1,5746
4393,movie,True Stories,1986.0,Comedy Musical,7.2,5739
4394,movie,Temper,2015.0,Action Crime Drama,7.4,5738
4395,movie,Stand by Me Doraemon,2014.0,Animation Comedy Drama,7.4,5738
4396,movie,5 Broken Cameras,2011.0,Documentary War,7.9,5729
4397,movie,The Saddest Music in the World,2003.0,Comedy Musical,7.1,5728
4399,movie,Mumbai Police,2013.0,Mystery Thriller,8.0,5725
4404,movie,The Circle,2000.0,Drama,7.4,5723
4405,movie,Little Dieter Needs to Fly,1997.0,Biography Documentary Drama,8.0,5722
4406,movie,The Border Post,2006.0,Comedy Drama,7.6,5722
4410,movie,Lisbela and the Prisoner,2003.0,Comedy Romance,7.5,5716
4411,movie,Pelli Choopulu,2016.0,Comedy Drama Romance,8.2,5715
4412,movie,Kireedam,1989.0,Action Drama,8.9,5710
4414,movie,Kevin Hart: Laugh at My Pain,2011.0,Comedy Documentary,7.4,5704
4415,movie,The World is Big and Salvation Lurks Around the Corner,2008.0,Drama,8.0,5704
4419,movie,The Ruling Class,1972.0,Comedy Drama Musical,7.4,5695
4420,movie,Papanasam,2015.0,Drama Thriller,8.4,5692
4421,movie,The Hospital,1971.0,Comedy Drama Mystery,7.2,5691
4422,movie,Footnote,2011.0,Comedy Drama,7.1,5689
4424,movie,The Battleship Island,2017.0,Action Drama History,7.1,5685
4425,movie,Dhruva,2016.0,Action Crime Thriller,7.8,5684
4426,movie,Kill Bill: The Whole Bloody Affair,2011.0,Action Crime Thriller,8.8,5684
4428,movie,Election 2,2006.0,Crime Drama Thriller,7.4,5680
4429,movie,Autumn,2008.0,Drama,7.8,5676
4430,movie,303,2018.0,Comedy Drama Romance,7.5,5675
4431,movie,Fire,1996.0,Drama Romance,7.2,5675
4432,movie,La Ciénaga,2001.0,Comedy Drama,7.1,5672
4434,movie,Frozen Land,2005.0,Drama,7.4,5671
4436,movie,Maharshi,2019.0,Action Drama,7.3,5669
4439,movie,One of Us,2017.0,Documentary,7.1,5666
4440,movie,Flirting,1991.0,Drama Romance,7.2,5665
4442,movie,Troubled Water,2008.0,Drama Music,7.6,5661
4443,movie,Toss-Up,2004.0,Drama,7.6,5659
4444,movie,Do You Remember Dolly Bell?,1981.0,Comedy Drama Romance,7.7,5659
4445,movie,Avalon,1990.0,Drama,7.2,5657
4446,movie,Dor,2006.0,Drama,7.9,5653
4447,movie,The Maid,2009.0,Comedy Drama,7.3,5652
4449,movie,Emperor of the North,1973.0,Action Adventure Drama,7.3,5643
4450,movie,U2: Rattle and Hum,1988.0,Documentary Music,7.6,5639
4451,movie,The Emigrants,1971.0,Drama History,8.0,5638
4452,movie,Nameless Gangster: Rules of the Time,2012.0,Action Crime Drama,7.1,5637
4454,movie,The Horseman on the Roof,1995.0,Adventure Drama Romance,7.1,5631
4455,movie,Until the Light Takes Us,2008.0,Documentary Music,7.1,5630
4456,movie,One Day in September,1999.0,Documentary History Sport,7.8,5628
4459,movie,"Life, Animated",2016.0,Comedy Documentary Drama,7.5,5626
4460,movie,Twelfth Night,1996.0,Comedy Drama Romance,7.2,5624
4462,movie,Cherry Blossoms,2008.0,Drama Romance,7.6,5614
4463,movie,The Great Santini,1979.0,Drama,7.2,5613
4466,movie,Salako,1974.0,Adventure Comedy Crime,7.4,5602
4468,movie,Road to Ninja - Naruto the Movie,2012.0,Action Adventure Animation,7.7,5595
4469,movie,Boats Out of Watermelon Rinds,2004.0,Comedy Drama Family,7.9,5590
4470,movie,The Filth and the Fury,2000.0,Biography Documentary Music,7.7,5586
4473,movie,"Same Time, Next Year",1978.0,Comedy Drama Romance,7.2,5582
4474,movie,Being 17,2016.0,Drama Romance,7.1,5579
4477,movie,The Sunshine Boys,1975.0,Comedy,7.1,5574
4479,movie,The Collini Case,2019.0,Crime Drama Thriller,7.2,5570
4480,movie,Music Within,2007.0,Biography Comedy Drama,7.3,5569
4482,movie,The Times of Harvey Milk,1984.0,Biography Documentary History,8.3,5559
4483,movie,The 11th Hour,2007.0,Documentary,7.3,5558
4485,movie,Boys Don't Cry,2000.0,Comedy Crime,7.6,5556
4489,movie,White Collar Blues,1975.0,Comedy,7.9,5548
4490,movie,Nil Battey Sannata,2015.0,Drama Family,8.3,5548
4492,movie,Goodbye Solo,2008.0,Drama,7.3,5546
4496,movie,Prick Up Your Ears,1987.0,Biography Drama,7.3,5538
4498,movie,A Long Story,2012.0,Drama,7.6,5537
4500,movie,And the Ship Sails On,1983.0,Drama History Music,7.6,5536
4502,movie,Hope,2013.0,Drama,8.3,5533
4504,movie,Sunday Bloody Sunday,1971.0,Drama,7.1,5529
4505,movie,Padayappa,1999.0,Action Comedy Drama,8.1,5529
4507,movie,Ne Zha,2019.0,Action Adventure Animation,7.5,5525
4509,movie,Silent Wedding,2008.0,Comedy Drama History,7.9,5524
4511,movie,Failan,2001.0,Drama Romance,7.6,5519
4514,movie,Dark Blue World,2001.0,Action Drama Romance,7.2,5509
4517,movie,The Field,1990.0,Drama Thriller,7.4,5497
4518,movie,Images,1972.0,Drama Horror Mystery,7.1,5494
4519,movie,Kaakkaa Muttai,2014.0,Comedy Drama,8.4,5486
4521,movie,Nothing Left to Do but Cry,1984.0,Comedy Fantasy,7.7,5481
4522,movie,Kids Return,1996.0,Crime Drama Sport,7.5,5476
4524,movie,The Eel,1997.0,Drama,7.4,5470
4525,movie,Waiting for the Hearse,1985.0,Comedy,8.1,5464
4526,movie,Zero 2,2010.0,Comedy Thriller,7.6,5461
4527,movie,Import Export,2007.0,Drama,7.1,5460
4530,movie,What Men Talk About,2010.0,Comedy,7.6,5455
4532,movie,Lone Wolf and Cub: Baby Cart at the River Styx,1972.0,Action Adventure Drama,8.0,5452
4533,movie,Dear Comrade,2019.0,Action Drama Romance,7.3,5451
4534,movie,Velaiyilla Pattathari,2014.0,Action Comedy Drama,7.8,5447
4535,movie,Gates of Heaven,1978.0,Documentary,7.4,5447
4536,movie,Hail Satan?,2019.0,Documentary,7.3,5447
4538,movie,Swept Away,1974.0,Adventure Comedy Drama,7.6,5443
4541,movie,Ask Me If I'm Happy,2000.0,Comedy Drama,7.1,5438
4542,movie,Heart of Glass,1976.0,Drama,7.1,5438
4545,movie,The Story of Qiu Ju,1992.0,Comedy Drama,7.6,5430
4546,movie,We All Loved Each Other So Much,1974.0,Comedy Drama,8.1,5429
4550,movie,The Gatekeepers,2012.0,Documentary History War,7.6,5425
4556,movie,Arya 2,2009.0,Action Comedy,7.4,5401
4559,movie,From Beijing with Love,1994.0,Action Comedy Thriller,7.2,5398
4561,movie,Toto the Hero,1991.0,Comedy Drama Fantasy,7.6,5396
4562,movie,A Room for Romeo Brass,1999.0,Comedy Drama,7.6,5395
4563,movie,Gangster,2006.0,Action Crime Drama,7.1,5394
4564,movie,The Sun of Gnosis,2020.0,Comedy,7.9,5394
4565,movie,Coming Home,2014.0,Drama Romance,7.2,5393
4568,movie,Jalsa,2008.0,Action Comedy,7.3,5389
4572,movie,Les Misérables in Concert: The 25th Anniversary,2010.0,Drama Music Musical,8.8,5375
4574,movie,My First Mister,2001.0,Comedy Drama Romance,7.1,5371
4577,movie,Grave Decisions,2006.0,Comedy Drama,7.5,5367
4579,movie,Another Country,1984.0,Biography Drama History,7.1,5365
4580,movie,The U.S. vs. John Lennon,2006.0,Biography Documentary Music,7.3,5362
4581,movie,A Touch of Zen,1971.0,Action Adventure Drama,7.6,5362
4582,movie,Darwin's Nightmare,2004.0,Documentary,7.5,5356
4585,movie,Chekka Chivantha Vaanam,2018.0,Action Crime Drama,7.3,5338
4586,movie,Lessons of Darkness,1992.0,Documentary War,8.0,5336
4587,movie,The Bubble,2006.0,Comedy Drama Romance,7.3,5336
4590,movie,Running Out of Time,1999.0,Action Crime Drama,7.4,5329
4591,movie,The Beauty Inside,2015.0,Drama Romance,7.4,5328
4592,movie,À Nos Amours,1983.0,Drama Romance,7.3,5328
4594,movie,Teddy Bear,1981.0,Comedy,8.2,5327
4595,movie,We Are Travelers on the Path of Love,1993.0,Comedy Drama Romance,7.4,5323
4596,movie,California Split,1974.0,Comedy Drama,7.2,5323
4597,movie,Everlasting Moments,2008.0,Drama History,7.5,5321
4598,movie,The Seven Five,2014.0,Biography Crime Documentary,7.6,5315
4599,movie,Colorful,2010.0,Animation Drama Fantasy,7.4,5313
4600,movie,Along With the Gods: The Last 49 Days,2018.0,Action Drama Fantasy,7.1,5311
4601,movie,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",1999.0,Biography Documentary,7.5,5310
4602,movie,The Tree of Wooden Clogs,1978.0,Drama History,7.9,5308
4603,movie,Strawberry and Chocolate,1993.0,Comedy Drama Romance,7.4,5303
4606,movie,Box of Moonlight,1996.0,Comedy Drama,7.3,5296
4608,movie,Mimino,1977.0,Comedy Drama,8.2,5286
4609,movie,Dragon Ball Z: Bojack Unbound,1993.0,Action Adventure Animation,7.2,5281
4610,movie,The Journey of Natty Gann,1985.0,Adventure Family,7.1,5280
4611,movie,A Simple Life,2011.0,Drama,7.5,5278
4613,movie,The Widow of Saint-Pierre,2000.0,Drama History Romance,7.1,5276
4614,movie,Jallikattu,2019.0,Action Crime,7.6,5276
4615,movie,Small Change,1976.0,Comedy Drama,7.7,5275
4616,movie,Hearts and Minds,1974.0,Documentary History War,8.2,5275
4617,movie,The Little Fox,1981.0,Adventure Animation Comedy,8.4,5273
4618,movie,A Little Romance,1979.0,Adventure Comedy Romance,7.5,5273
4620,movie,Tito and Me,1992.0,Comedy Drama Romance,8.0,5269
4622,movie,The Last of Sheila,1973.0,Crime Drama Mystery,7.3,5263
4624,movie,By the Grace of God,2018.0,Crime Drama,7.2,5260
4625,movie,Wild Reeds,1994.0,Drama,7.4,5260
4627,movie,Bittersweet,2010.0,Comedy Drama,7.9,5257
4628,movie,Thevar Magan,1992.0,Drama,8.7,5256
4629,movie,My Little Bride,2004.0,Comedy Drama Romance,7.1,5256
4630,movie,Estomago: A Gastronomic Story,2007.0,Comedy Drama,7.8,5252
4631,movie,The Biggest Little Farm,2018.0,Documentary,8.1,5250
4632,movie,Sahte Kabadayi,1976.0,Comedy,7.7,5249
4634,movie,7 Boxes,2012.0,Adventure Crime Drama,7.1,5245
4635,movie,Nerkonda Paarvai,2019.0,Action Drama Thriller,8.1,5244
4637,movie,Longtime Companion,1989.0,Drama Romance,7.6,5239
4639,movie,Lola,1981.0,Drama Romance,7.5,5237
4641,movie,Adolf Hitler: The Greatest Story Never Told,2013.0,Biography Documentary History,7.5,5231
4642,movie,Günesin Oglu,2008.0,Comedy Fantasy,7.1,5231
4643,movie,Solino,2002.0,Comedy Drama,7.4,5228
4644,movie,Raising Victor Vargas,2002.0,Drama Romance,7.2,5226
4645,movie,One Hundred Steps,2000.0,Biography Crime Drama,7.6,5224
4646,movie,"LSD: Love, Sex Aur Dhokha",2010.0,Comedy Crime Drama,7.1,5222
4647,movie,Seethamma Vakitlo Sirimalle Chettu,2013.0,Comedy Drama Family,7.5,5219
4652,movie,Clouds of May,1999.0,Comedy Drama,7.4,5209
4653,movie,HyperNormalisation,2016.0,Documentary,8.3,5208
4654,movie,"Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack",2001.0,Action Adventure Drama,7.1,5206
4655,movie,An Affair of Love,1999.0,Drama Romance,7.1,5201
4657,movie,Kincsem - Bet on Revenge,2017.0,Adventure Drama History,7.4,5195
4659,movie,Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese,2019.0,Biography Documentary History,7.6,5195
4664,movie,The Inevitable Defeat of Mister & Pete,2013.0,Drama,7.5,5189
4665,movie,Iron Maiden: Flight 666,2009.0,Documentary Music,8.3,5184
4667,movie,Unbelievable Adventures of Italians in Russia,1974.0,Adventure Comedy Crime,7.7,5178
4669,movie,"Clean, Shaven",1993.0,Crime Drama Thriller,7.1,5175
4670,movie,Love Streams,1984.0,Drama,7.8,5171
4671,movie,Unnaipol Oruvan,2009.0,Crime Drama Mystery,8.0,5170
4672,movie,A Brief History of Time,1991.0,Biography Documentary,7.3,5168
4674,movie,Fox and His Friends,1975.0,Crime Drama Romance,7.7,5166
4675,movie,Career Girls,1997.0,Comedy Drama,7.1,5162
4677,movie,When We Leave,2010.0,Drama,7.5,5158
4678,movie,The House I Live In,2012.0,Documentary,7.9,5158
4679,movie,Arya,2004.0,Action Drama Romance,7.8,5156
4682,movie,Shanghai Triad,1995.0,Crime Drama History,7.1,5155
4683,movie,Bill Cunningham: New York,2010.0,Biography Documentary History,7.9,5155
4687,movie,The Attorney,2013.0,Drama,7.7,5147
4688,movie,Alai Payuthey,2000.0,Drama Musical Romance,8.3,5145
4690,movie,Harry and Tonto,1974.0,Adventure Comedy Drama,7.4,5138
4691,movie,More Than a Game,2008.0,Biography Documentary Sport,7.6,5138
4693,movie,Oranges and Sunshine,2010.0,Drama History,7.1,5137
4698,movie,Ulzana's Raid,1972.0,Adventure Western,7.1,5123
4699,movie,Legend No. 17,2013.0,Biography Drama Sport,7.5,5120
